0.03292783,0.03201317,0.03201317,0.03269917,0.0324705,0.0324705,0.03064118,0.03155584,0.03064118,0.02972651,0.03338516,0.03269917,0.03292783,0.03155584,0.03155584,0.03407116,0.02881186,0.03109851,0.03201317,0.03155584,0.03292783,0.03201317,0.0324705,0.03155584,0.03201317,0.03178451,0.03178451,0.03201317,0.03064118,0.03201317,0.03086984,0.03109851,0.03224184,0.03201317,0.03224184,0.03109851,0.03201317,0.03338516,0.0324705,0.03292783,0.03361383,0.0338425,0.03338516,0.03292783,0.03064118,0.03201317,0.03201317,0.03201317,0.0324705,0.03292783,0.02972651,0.03269917,0.03086984,0.03018385,0.03201317,0.03201317,0.03292783,0.03041251,0.03109851,0.03064118,0.03201317,0.03109851,0.03407116,0.03155584,0.03338516,0.03155584,0.03109851,0.0331565,0.03155584,0.03064118,0.03429982,0.03155584,0.03338516,0.03064118,0.03269917,0.0324705,0.0324705,0.03201317,0.03224184,0.0324705,0.03155584,0.0324705,0.03109851,0.03041251,0.03018385,0.03224184,0.03292783,0.03201317,0.03178451,0.03338516,0.0324705,0.03086984,0.03086984,0.03155584,0.03292783,0.03269917,0.03155584,0.0324705,0.03292783,0.0324705,0.03292783,0.03041251,0.03292783,0.03064118,0.02972651,0.03224184,0.03292783,0.0338425,0.03201317,0.03064118,0.03109851,0.03361383,0.03109851,0.02904052,0.03429982,0.0324705,0.03109851,0.03201317,0.0324705,0.03109851,0.03155584,0.03201317,0.03201317,0.03109851,0.03201317,0.03292783,0.03201317,0.03224184,0.02972651,0.03178451,0.03064118,0.03224184,0.03155584,0.03269917,0.02972651,0.03109851,0.03292783,0.03201317,0.03064118,0.0324705,0.02972651,0.0324705,0.03269917,0.0324705,0.03064118,0.03109851,0.03155584,0.03155584,0.03361383,0.03178451,0.03178451,0.0331565,0.0338425,0.03201317,0.03224184,0.03132717,0.03178451,0.0324705,0.03338516,0.03292783,0.0338425,0.03109851,0.03132717,0.02881186,0.02972651,0.03178451,0.03109851,0.03338516,0.03201317,0.0324705,0.03361383,0.03109851,0.03292783,0.03292783,0.03155584,0.03109851,0.03109851,0.02949785,0.03361383,0.03155584,0.03292783,0.03018385,0.03224184,0.03109851,0.03064118,0.03109851,0.03338516,0.0324705,0.03109851,0.0324705,0.0338425,0.03201317,0.03018385,0.0324705,0.0324705,0.03201317,0.03292783,0.03109851,0.03064118,0.03429982,0.03109851,0.03064118,0.03064118,0.03041251,0.03018385,0.03109851,0.03109851,0.0324705,0.03269917,0.03292783,0.03155584,0.03178451,0.03132717,0.03018385,0.03155584,0.03178451,0.03064118,0.03292783,0.03201317,0.03292783,0.03064118,0.03475716,0.03041251,0.0324705,0.03178451,0.03086984,0.0324705,0.03109851,0.03018385,0.03201317,0.0324705,0.03521449,0.03064118,0.02835452,0.03361383,0.03086984,0.03201317,0.03338516,0.0331565,0.03018385,0.0324705,0.03201317,0.03201317,0.03155584,0.0324705,0.03224184,0.02972651,0.0324705,0.03269917,0.0331565,0.03109851,0.03155584,0.03201317,0.03109851,0.03155584,0.03018385
530117,530127,530138,530148,530159,530170,530180,530191,530201,530212,530222,530233,530243,530254,530264,530275,530285,530296,530306,530317,530328,530338,530349,530359,530370,530380,530391,530401,530412,530422,530433,530443,530454,530465,530475,530486,530496,530507,530517,530528,530538,530549,530559,530570,530581,530591,530602,530612,530623,530633,530644,530654,530665,530675,530686,530697,530707,530718,530728,530739,530749,530760,530770,530781,530792,530802,530813,530823,530834,530844,530855,530866,530876,530887,530897,530908,530918,530929,530939,530950,530960,530971,530982,530992,531003,531013,531024,531034,531045,531056,531066,531077,531087,531098,531108,531119,531129,531140,531151,531161,531172,531182,531193,531203,531214,531225,531235,531246,531256,531267,531277,531288,531299,531309,531320,531330,531341,531351,531362,531373,531383,531394,531404,531415,531425,531436,531447,531457,531468,531478,531489,531500,531510,531521,531531,531542,531552,531563,531574,531584,531595,531605,531616,531627,531637,531648,531658,531669,531680,531690,531701,531711,531722,531732,531743,531754,531764,531775,531785,531796,531807,531817,531828,531838,531849,531860,531870,531881,531891,531902,531913,531923,531934,531944,531955,531966,531976,531987,531997,532008,532019,532029,532040,532050,532061,532072,532082,532093,532103,532114,532125,532135,532146,532156,532167,532178,532188,532199,532209,532220,532231,532241,532252,532262,532273,532284,532294,532305,532316,532326,532337,532347,532358,532369,532379,532390,532400,532411,532422,532432,532443,532453,532464,532475,532485,532496,532507,532517,532528,532538,532549,532560,532570,532581,532592,532602,532613,532623,532634,532645,532655,532666,532677,532687,532698,532708,532719,532730,532740,532751,532762,532772,532783,532793,532804,532815
